FIPS,Health Care and Social Assistance,Manufacturing,Retail Trade,Accommodation and Food Services,Others
29017,0.201265,0.113053,0.197491,0.055348,0.432843
29019,0.192947,0.050549,0.122271,0.105162,0.52907
29021,0.162147,0.254726,0.10948,0.076686,0.396961
29023,0.26701,0.125041,0.177567,0.108943,0.321439
29025,0.085364,0.008698,0.382782,0.028455,0.494702
29027,0.152817,0.140251,0.08275,0.065748,0.558435
29029,0.175621,0.034817,0.203901,0.173878,0.411783
29031,0.236876,0.092822,0.12877,0.108615,0.432916
29033,0.227338,0.100156,0.12537,0.081909,0.465227
29035,0.251445,0.221926,0.146465,0.089741,0.290422
29037,0.12926,0.055904,0.187329,0.12304,0.504467
29039,0.195999,0.141992,0.159944,0.104712,0.397353
29041,0.202577,0.070788,0.144601,0.054566,0.527468
29043,0.103516,0.086243,0.168284,0.136663,0.505293
29045,0.07956,0.082188,0.202101,0.113396,0.522755
29047,0.109204,0.117343,0.095649,0.092464,0.58534
29049,0.279083,0.048138,0.165758,0.085924,0.421097
29051,0.139566,0.060716,0.103647,0.07027,0.625801
29053,0.202544,0.05102,0.203507,0.158711,0.384217
29055,0.134574,0.326108,0.106466,0.093433,0.339419
29057,0.030698,0.3027,0.131087,0.068033,0.467483
29059,0.144149,0.083562,0.199591,0.156684,0.416013
29061,0.120649,0.173732,0.196848,0.078014,0.430756
29063,0.158157,0.017147,0.226902,0.110499,0.487294
29065,0.215978,0.176482,0.114174,0.088917,0.404449
29067,0.126877,0.289226,0.171786,0.103333,0.308778
29069,0.301835,0.042843,0.207341,0.105566,0.342416
29071,0.092891,0.267617,0.110949,0.07978,0.448762
29073,0.15998,0.369901,0.108452,0.074855,0.286812
29075,0.364074,0.152907,0.129871,0.044558,0.30859
29077,0.157254,0.066598,0.092786,0.083524,0.599839
29079,0.283062,0.092819,0.166349,0.09659,0.36118
29081,0.238098,0.028478,0.264715,0.126792,0.341916
29083,0.303206,0.151333,0.164745,0.096191,0.284524
29085,0.265359,0.015127,0.345837,0.08809,0.285587
29087,0.172473,0.201406,0.123195,0.082787,0.42014
29089,0.207185,0.116918,0.084708,0.059405,0.531784
29091,0.263995,0.166345,0.141333,0.112641,0.315687
29093,0.296983,0.035907,0.124126,0.051489,0.491495
29095,0.130253,0.066082,0.082378,0.081408,0.639879
29097,0.105356,0.194553,0.128646,0.08336,0.488084
29099,0.122413,0.098909,0.155027,0.133894,0.489758
29101,0.185567,0.136705,0.135109,0.144617,0.398003
29103,0.045453,0.170209,0.168175,0.016666,0.599497
29105,0.093491,0.427795,0.140503,0.09288,0.245332
29107,0.154557,0.16128,0.115105,0.108883,0.460175
29109,0.133279,0.163283,0.175754,0.114356,0.413327
29111,0.135964,0.083948,0.125753,0.078461,0.575874
29113,0.113575,0.168671,0.14571,0.098885,0.473159
29115,0.152879,0.259466,0.139832,0.077149,0.370675
29117,0.166779,0.110118,0.194783,0.093824,0.434496
29121,0.032355,0.603807,0.124944,0.042322,0.196572
29123,0.127892,0.113952,0.142297,0.092318,0.523541
29125,0.302436,0.081211,0.179167,0.080022,0.357165
29127,0.122208,0.149704,0.131064,0.052249,0.544775
29119,0.216686,0.120072,0.126271,0.085684,0.451287
29129,0.205985,0.049665,0.237899,0.014506,0.491945
29131,0.073599,0.1063,0.262409,0.094473,0.463219
29133,0.173238,0.037706,0.151583,0.107424,0.530048
29135,0.101227,0.227817,0.143749,0.09266,0.434547
29137,0.143013,0.233384,0.179849,0.108343,0.33541
29139,0.109616,0.253769,0.133296,0.066075,0.437244
29141,0.083151,0.155021,0.199953,0.117079,0.444795
29143,0.198619,0.159268,0.176566,0.061635,0.403913
29145,0.259879,0.115362,0.097145,0.084193,0.443422
29147,0.169247,0.231237,0.14739,0.133298,0.318828
29149,0.285406,0.090252,0.268916,0.099575,0.255851
29151,0.064191,0.578057,0.099167,0.057813,0.200772
29153,0.119006,0.087972,0.197983,0.161199,0.43384
29155,0.326325,0.132217,0.14519,0.064607,0.331661
29157,0.104507,0.372416,0.095962,0.050892,0.376223
29159,0.148914,0.240858,0.120041,0.084595,0.405591
29161,0.219008,0.083354,0.154419,0.135896,0.407323
29163,0.167297,0.145462,0.12184,0.082195,0.483206
29165,0.091225,0.060702,0.121691,0.120718,0.605665
29167,0.261987,0.044356,0.123799,0.07332,0.496539
29169,0.174942,0.014904,0.177913,0.268764,0.363477
29171,0.202857,0.140643,0.293736,0.012983,0.349781
29173,0.06734,0.519678,0.079341,0.021002,0.312639
29175,0.132124,0.119012,0.133124,0.064673,0.551068
29177,0.168064,0.151424,0.194295,0.09425,0.391966
29179,0.110471,0.268896,0.099424,0.028999,0.492211
29181,0.424219,0.121954,0.182924,0.073078,0.197825
29195,0.105442,0.092332,0.140827,0.121582,0.539816
29197,0.285341,0.060722,0.189965,0.068576,0.395396
29199,0.190753,0.22206,0.084698,0.086523,0.415966
29201,0.243123,0.091412,0.15665,0.107338,0.401477
29203,0.108337,0.05422,0.072996,0.058693,0.705754
29205,0.149927,0.258829,0.109473,0.066103,0.415667
29183,0.063387,0.0,0.421074,0.086026,0.429513
29185,0.253716,0.109259,0.198972,0.032636,0.405417
29187,0.180129,0.216692,0.082588,0.078927,0.441664
29189,0.138039,0.510894,0.100008,0.070428,0.180631
29510,0.075743,0.144971,0.127921,0.041238,0.610127
29186,0.175679,0.358222,0.120987,0.057618,0.287494
29207,0.064796,0.018187,0.149788,0.14861,0.618619
29209,0.094931,0.656883,0.063446,0.0,0.18474
29211,0.091028,0.019824,0.167649,0.287884,0.433615
29213,0.173323,0.203198,0.165742,0.071501,0.386235
29215,0.235931,0.221641,0.124587,0.07799,0.339852
29217,0.090503,0.196633,0.121948,0.091692,0.499223
29219,0.177945,0.139023,0.183981,0.123613,0.375438
29221,0.23797,0.26163,0.164611,0.090655,0.245134
29223,0.087332,0.239886,0.16505,0.140213,0.367519
29225,0.147656,0.0,0.365625,0.042187,0.444531
29227,0.144861,0.124784,0.244074,0.09763,0.38865
29229,0.140358,0.06888,0.038042,0.086307,0.666414
30001,0.201904,0.03108,0.162456,0.159587,0.444974
30003,0.295756,0.0,0.159404,0.093681,0.451159
30005,0.261754,0.032487,0.211497,0.033504,0.460758
30007,0.042399,0.285001,0.153925,0.137334,0.381341
30009,0.124941,0.024603,0.078951,0.200443,0.571062
30011,0.0,0.0,0.73778,0.0,0.26222
30013,0.205195,0.037929,0.136618,0.120535,0.499723
30015,0.247736,0.04057,0.146619,0.111228,0.453847
30017,0.159514,0.018614,0.167269,0.121993,0.532609
30019,0.118775,0.0,0.094164,0.034241,0.752821
30021,0.212407,0.014514,0.140612,0.121754,0.510713
30023,0.508573,0.039331,0.103199,0.106908,0.241989
30025,0.101866,0.0,0.130061,0.063666,0.704406
30027,0.20535,0.119082,0.116419,0.118844,0.440306
30029,0.158607,0.065707,0.138928,0.12047,0.516287
30031,0.104437,0.059631,0.137126,0.150691,0.548115
30033,0.093859,0.0,0.552726,0.219005,0.13441
30035,0.204091,0.003466,0.199926,0.137912,0.454605
30037,0.0,0.0,0.0,1.0,0.0
30039,0.21747,0.027782,0.17852,0.272649,0.303579
30041,0.236339,0.013522,0.156537,0.125301,0.4683
30043,0.148175,0.14556,0.095444,0.123391,0.48743
30045,0.033759,0.0,0.276823,0.097901,0.591517
30047,0.161883,0.044246,0.14775,0.110976,0.535145
30049,0.187942,0.023792,0.123465,0.102158,0.562644
30051,0.365685,0.0,0.101579,0.081263,0.451472
30053,0.224454,0.048078,0.166616,0.111003,0.449849
30057,0.226485,0.0,0.222772,0.044554,0.506188
30055,0.108619,0.062135,0.11776,0.145184,0.566301
30059,0.237434,0.0,0.188551,0.314251,0.259764
30061,0.191099,0.186114,0.259699,0.165374,0.197714
30063,0.155228,0.041293,0.128048,0.114322,0.561108
30065,0.191071,0.01209,0.12019,0.038009,0.63864
30067,0.150431,0.097049,0.117384,0.20482,0.430317
30069,0.006681,0.0,0.000703,0.0,0.992616
30071,0.231014,0.040287,0.194378,0.167918,0.366403
30073,0.184239,0.07768,0.164723,0.064796,0.508562
30075,0.028378,0.0,0.368908,0.179725,0.42299
30077,0.181183,0.14539,0.099513,0.114612,0.459303
30079,0.0,0.0,0.234492,0.0,0.765508
30081,0.164767,0.090946,0.14836,0.090412,0.505516
30083,0.128176,0.087345,0.101091,0.103953,0.579435
30085,0.211619,0.00606,0.190508,0.11379,0.478024
30087,0.111105,0.004647,0.098438,0.052838,0.732973
30089,0.225553,0.0999,0.12669,0.169165,0.378692
30091,0.227295,0.0,0.14206,0.143112,0.487533
30093,0.209735,0.056679,0.137909,0.148787,0.44689
30095,0.080413,0.17242,0.093761,0.066088,0.587318
30097,0.131523,0.081278,0.16327,0.164404,0.459526
30099,0.159181,0.006843,0.094514,0.081012,0.658451
30101,0.155469,0.009163,0.104085,0.14427,0.587014
30103,0.0,0.0,0.666667,0.0,0.333333
30105,0.250119,0.002619,0.124856,0.169738,0.452668
30107,0.285771,0.116478,0.215008,0.057154,0.325589
30109,0.0,0.0,0.27822,0.447572,0.274208
30111,0.171601,0.047095,0.121649,0.111976,0.54768
31001,0.171659,0.213352,0.118543,0.090794,0.405653
31003,0.169867,0.120753,0.138197,0.02476,0.546424
31005,0.011679,0.0,0.000117,0.0,0.988204
31007,0.011679,0.0,0.000117,0.0,0.988204
31009,0.0,0.0,0.0,0.0,1.0
31011,0.201009,0.068395,0.156971,0.061794,0.511831
31013,0.16015,0.101079,0.118414,0.097384,0.522973
31015,0.300247,0.04849,0.164286,0.053818,0.433159
31017,0.13578,0.049725,0.267005,0.057411,0.490079
31019,0.157965,0.144507,0.142497,0.104687,0.450343
31021,0.155408,0.028607,0.154572,0.060993,0.60042
31023,0.168522,0.273918,0.097406,0.01724,0.442914
31025,0.086166,0.088429,0.15592,0.070926,0.598559
31027,0.071363,0.103521,0.14973,0.072238,0.603148
31029,0.111007,0.006553,0.209765,0.082681,0.589994
31031,0.180595,0.018676,0.20275,0.194023,0.403956
31033,0.15342,0.092975,0.234326,0.131546,0.387732
31035,0.074096,0.043475,0.171298,0.04143,0.669701
31037,0.06108,0.0,0.134289,0.057181,0.74745
31039,0.113512,0.155204,0.106731,0.055724,0.568828
31041,0.174618,0.205482,0.168432,0.091949,0.359518
31043,0.039118,0.401474,0.073516,0.040548,0.445343
31045,0.188864,0.005002,0.265064,0.151465,0.389606
31047,0.122859,0.358685,0.101706,0.064121,0.352629
31049,0.0,0.0,0.332183,0.164343,0.503474
31051,0.117572,0.0,0.142002,0.035119,0.705307
31053,0.113518,0.201331,0.134162,0.070827,0.480162
31055,0.127647,0.056353,0.08121,0.068312,0.666477
31057,0.375454,0.053772,0.115297,0.065039,0.390438
31059,0.177165,0.137113,0.105176,0.029102,0.551444
31061,0.275713,0.0,0.196938,0.047265,0.480084
31063,0.121092,0.0,0.204062,0.024667,0.650179
31065,0.222036,0.096119,0.15265,0.039441,0.489755
31067,0.208328,0.211353,0.13743,0.077577,0.365313
31069,0.0,0.0,0.323894,0.111504,0.564602
31071,0.190867,0.212254,0.187861,0.060116,0.348901
31073,0.07611,0.0,0.164905,0.0,0.758984
31075,0.0,0.0,0.365625,0.0,0.634375
31077,0.069476,0.041627,0.219545,0.044465,0.624886
31079,0.117794,0.239099,0.122075,0.076411,0.44462
31081,0.117665,0.150607,0.098371,0.061143,0.572213
31083,0.287222,0.074237,0.159747,0.070999,0.407795
31085,0.0,0.0,0.542714,0.0,0.457286
31087,0.040506,0.21441,0.095934,0.044769,0.604381
31089,0.215197,0.026986,0.138188,0.092304,0.527325
31091,0.0,0.0,0.483296,0.0,0.516704
31093,0.256401,0.021239,0.186924,0.055416,0.480021
31095,0.159952,0.287682,0.137878,0.065501,0.348987
31097,0.221897,0.208879,0.136552,0.048007,0.384664
31099,0.249344,0.221382,0.057211,0.042431,0.429631
31101,0.080272,0.064984,0.203522,0.194287,0.456935
31103,0.0,0.0,0.540636,0.0,0.459364
31105,0.107157,0.36389,0.126725,0.066158,0.336071
31107,0.164458,0.029804,0.160708,0.080354,0.564676
31109,0.142237,0.070645,0.097187,0.08237,0.607561
31111,0.210291,0.0263,0.148238,0.117211,0.497959
31113,0.0,0.0,0.0,0.0,1.0
31115,0.0,0.0,0.499394,0.0,0.500606
31119,0.0,0.0,1.0,0.0,0.0
31117,0.175519,0.167547,0.1439,0.075836,0.437198
31121,0.17479,0.119321,0.104016,0.063268,0.538604
31123,0.172303,0.048764,0.218992,0.071145,0.488796
31125,0.256592,0.0,0.198714,0.063666,0.481028
31127,0.247644,0.128553,0.135503,0.124823,0.363477
31129,0.335192,0.006093,0.149698,0.051255,0.457762
31131,0.136825,0.282403,0.132258,0.08868,0.359833
31133,0.152439,0.436981,0.119362,0.034514,0.256703
31135,0.264233,0.044753,0.137728,0.025505,0.52778
31137,0.166636,0.185517,0.105386,0.055621,0.48684
31139,0.15272,0.070197,0.097586,0.043556,0.635941
31141,0.102628,0.31807,0.12867,0.069609,0.381024
31143,0.254506,0.045565,0.144998,0.055768,0.499163
31145,0.146507,0.079311,0.184445,0.1208,0.468937
31147,0.193647,0.144421,0.125637,0.074759,0.461536
31149,0.40784,0.0,0.140297,0.0,0.451863
31151,0.072276,0.442714,0.071282,0.040895,0.372833
31153,0.077486,0.045527,0.12726,0.080868,0.668859
31155,0.146664,0.122623,0.137223,0.070258,0.523231
31157,0.188661,0.073552,0.135402,0.100458,0.501926
31159,0.116331,0.167528,0.068916,0.067952,0.579273
31161,0.227426,0.007157,0.181559,0.085046,0.498812
31163,0.25383,0.0,0.251936,0.07577,0.418463
31165,0.0,0.0,0.333333,0.0,0.666667
31167,0.035677,0.0,0.193076,0.083946,0.687301
31169,0.162956,0.288248,0.098884,0.045406,0.404506
31171,0.0,0.0,0.313333,0.0,0.686667
31173,0.213942,0.058942,0.076597,0.0,0.65052
31175,0.257484,0.069058,0.193634,0.034701,0.445122
31177,0.087462,0.139324,0.132557,0.054063,0.586594
31179,0.100713,0.2981,0.081073,0.089979,0.430135
31181,0.259584,0.0,0.173534,0.037288,0.529594
31183,0.0,0.0,0.0,0.1296,0.8704
31185,0.119215,0.121754,0.108994,0.093229,0.556807
32510,0.125817,0.064292,0.137578,0.115829,0.556484
32001,0.094688,0.023514,0.106508,0.255375,0.519915
32003,0.08343,0.104245,0.105581,0.292764,0.41398
32005,0.075716,0.016528,0.113731,0.227551,0.566474
32007,0.008242,0.0,0.001819,0.0,0.989939
32009,0.0,0.0,0.025085,0.010291,0.964624
32011,0.092846,0.032505,0.13217,0.155169,0.587309
32013,0.193612,0.0,0.185982,0.149739,0.470667
32015,0.146595,0.0,0.318411,0.135561,0.399433
32017,0.0732,0.190235,0.154557,0.092775,0.489233
32019,0.3,0.0,0.188889,0.305556,0.205555
32021,0.095857,0.011961,0.128476,0.148749,0.614958
32023,0.07484,0.308956,0.102656,0.068879,0.444669
32027,0.0,0.067384,0.168785,0.259475,0.504356
32029,0.119305,0.081001,0.112325,0.129486,0.557883
32031,0.096728,0.005123,0.145252,0.131525,0.621372
32033,0.169406,0.10689,0.122252,0.110832,0.49062
33001,0.175646,0.103557,0.208933,0.125883,0.385981
33003,0.140035,0.045828,0.197074,0.240708,0.376355
33005,0.119695,0.142267,0.159225,0.076563,0.50225
33007,0.212011,0.067913,0.15933,0.19488,0.365865
33009,0.19195,0.085032,0.104059,0.078339,0.54062
33011,0.134516,0.095929,0.116412,0.068887,0.584257
33013,0.161653,0.081988,0.130526,0.077919,0.547914
33015,0.094331,0.094872,0.142759,0.089286,0.578752
33017,0.159137,0.109912,0.147294,0.094228,0.489428
33019,0.096871,0.268508,0.184296,0.060105,0.39022
34001,0.155212,0.023167,0.125281,0.335955,0.360386
34003,0.143624,0.059064,0.09408,0.062226,0.641005
34005,0.123577,0.058723,0.099995,0.061615,0.65609
34007,0.206475,0.055701,0.101469,0.068741,0.567614
34009,0.14161,0.023128,0.196853,0.182508,0.455901
34011,0.197201,0.153624,0.129855,0.06508,0.45424
34013,0.160914,0.047813,0.072477,0.06514,0.653656
34015,0.141807,0.082094,0.184167,0.09144,0.500492
34017,0.085196,0.024568,0.071212,0.060342,0.758682
34019,0.153735,0.067858,0.120832,0.075829,0.581746
34021,0.104095,0.024964,0.092432,0.047879,0.730629
34023,0.10901,0.05657,0.094533,0.049351,0.690536
34025,0.159272,0.028315,0.127635,0.091684,0.593094
34027,0.096018,0.039183,0.070778,0.054447,0.739574
34029,0.224198,0.034927,0.158322,0.088467,0.494086
34031,0.166489,0.105848,0.133655,0.070424,0.523584
34033,0.160477,0.107667,0.091974,0.092877,0.547005
34035,0.087319,0.055734,0.069265,0.045322,0.74236
34037,0.150573,0.081352,0.149209,0.128658,0.490208
34039,0.138198,0.059457,0.108193,0.064788,0.629364
34041,0.142762,0.120797,0.150242,0.081335,0.504864
35001,0.159478,0.039845,0.102493,0.109854,0.58833
35003,0.272559,0.084744,0.205002,0.041932,0.395763
35005,0.202058,0.050735,0.157451,0.141662,0.448094
35006,0.281332,0.01071,0.147866,0.189311,0.370781
35007,0.117174,0.048431,0.175905,0.341209,0.317281
35009,0.23725,0.05914,0.15399,0.139927,0.409693
35011,0.21362,0.0,0.208976,0.088234,0.489169
35013,0.26304,0.04796,0.1283,0.118708,0.441992
35015,0.097834,0.042298,0.10875,0.091532,0.659586
35017,0.186127,0.0191,0.131654,0.116821,0.546298
35019,0.148858,0.0,0.281299,0.353539,0.216304
35021,0.0,0.0,0.5,0.0,0.5
35023,0.138724,0.0,0.346811,0.326993,0.187471
35025,0.073457,0.021939,0.116855,0.110314,0.677434
35027,0.089343,0.027844,0.183659,0.224435,0.474719
35028,0.044766,0.003991,0.022479,0.023914,0.904849
35029,0.294735,0.147629,0.164774,0.152927,0.239935
35031,0.242315,0.042934,0.179938,0.156581,0.378233
35033,0.576747,0.0,0.160665,0.037077,0.225511
35035,0.213692,0.007266,0.164784,0.169768,0.444491
35037,0.203045,0.022923,0.184542,0.233721,0.35577
35039,0.214104,0.020358,0.183659,0.223369,0.35851
35041,0.173205,0.084383,0.103466,0.148353,0.490593
35045,0.15704,0.085477,0.107858,0.15962,0.490005
35047,0.185878,0.0435,0.150002,0.122299,0.498321
35043,0.461652,0.005263,0.135744,0.141893,0.255448
35049,0.158367,0.015967,0.154169,0.190576,0.480922
35051,0.252241,0.052936,0.173609,0.218668,0.302545
35053,0.325533,0.03818,0.151478,0.201728,0.28308
35055,0.178103,0.032172,0.141465,0.234541,0.413719
35057,0.09833,0.049863,0.257091,0.090136,0.504581
35059,0.159458,0.0,0.158268,0.159458,0.522816
35061,0.137867,0.075704,0.196341,0.138738,0.45135
36001,0.164603,0.036112,0.093802,0.069364,0.636119
36003,0.119875,0.141348,0.075197,0.097879,0.565701
36005,0.358102,0.018465,0.100483,0.055673,0.467278
36007,0.205178,0.088427,0.127544,0.104991,0.473861
36009,0.130957,0.110864,0.136287,0.160879,0.461013
36011,0.1772,0.161015,0.149524,0.085837,0.426424
36013,0.168442,0.195326,0.125827,0.110191,0.400214
36015,0.199949,0.148088,0.143292,0.088838,0.419833
36017,0.097975,0.296271,0.0978,0.047326,0.460627
36019,0.202035,0.160783,0.163708,0.092626,0.380847
36021,0.235747,0.086004,0.157824,0.092042,0.428383
36023,0.178564,0.141517,0.129242,0.166062,0.384616
36025,0.144355,0.303839,0.12561,0.08812,0.338075
36027,0.158878,0.063422,0.113027,0.083337,0.581336
36029,0.148594,0.0893,0.099341,0.083184,0.579581
36031,0.188483,0.072495,0.161172,0.184221,0.393628
36033,0.307106,0.050068,0.14198,0.165462,0.335384
36035,0.203991,0.129171,0.141467,0.06845,0.456922
36037,0.1536,0.196993,0.13882,0.106707,0.403881
36039,0.103753,0.066805,0.188927,0.185024,0.455492
36041,0.026416,0.0,0.156539,0.215241,0.601804
36043,0.153579,0.20012,0.137896,0.112889,0.395516
36045,0.205311,0.072094,0.182272,0.112729,0.427595
36047,0.337699,0.022774,0.096479,0.067449,0.475599
36049,0.188169,0.22239,0.165203,0.095918,0.32832
36051,0.132656,0.131754,0.180361,0.157622,0.397606
36053,0.148427,0.126368,0.120594,0.088604,0.516007
36055,0.162182,0.084755,0.088701,0.059398,0.604963
36057,0.218225,0.170256,0.165236,0.055454,0.39083
36059,0.18966,0.020973,0.107037,0.071114,0.611215
36061,0.080149,0.00407,0.040746,0.067762,0.807273
36063,0.169149,0.129427,0.15315,0.138036,0.410239
36065,0.191527,0.094471,0.107153,0.114588,0.492261
36067,0.15637,0.062391,0.098753,0.070824,0.611662
36069,0.163032,0.133055,0.163987,0.094499,0.445426
36071,0.176481,0.06576,0.157941,0.076649,0.523169
36073,0.151607,0.231587,0.122496,0.08174,0.41257
36075,0.187318,0.108748,0.162201,0.129557,0.412176
36077,0.281641,0.045413,0.12513,0.10058,0.447238
36079,0.201639,0.055497,0.124192,0.082292,0.53638
36081,0.233116,0.026141,0.083963,0.072853,0.583927
36083,0.146561,0.089663,0.096921,0.083188,0.583667
36085,0.253774,0.009335,0.158477,0.071217,0.507197
36087,0.222972,0.053897,0.097026,0.063956,0.56215
36091,0.204016,0.068744,0.1316,0.078734,0.516906
36093,0.134199,0.09303,0.120369,0.101267,0.551135
36095,0.172603,0.072349,0.096838,0.055802,0.602407
36097,0.11777,0.066328,0.175059,0.10013,0.540712
36099,0.195002,0.16105,0.154544,0.147257,0.342146
36089,0.072223,0.165663,0.178714,0.163633,0.419767
36101,0.218975,0.129593,0.130661,0.072437,0.448334
36103,0.159883,0.081856,0.116838,0.076524,0.564898
36105,0.271607,0.05127,0.102028,0.139164,0.435931
36107,0.087196,0.083887,0.102621,0.068334,0.657961
36109,0.084392,0.032674,0.061025,0.055721,0.766188
36111,0.178793,0.064758,0.158976,0.147826,0.449647
36113,0.176345,0.111865,0.150289,0.117746,0.443755
36115,0.148916,0.258212,0.157833,0.058469,0.37657
36117,0.124603,0.316278,0.15464,0.069292,0.335186
36119,0.174206,0.0212,0.097409,0.064227,0.642957
36121,0.130769,0.193583,0.136343,0.072661,0.466645
36123,0.144054,0.167764,0.127284,0.084856,0.476043
37001,0.160045,0.126899,0.134833,0.106098,0.472124
37003,0.063654,0.476864,0.107574,0.080018,0.27189
37005,0.135286,0.272192,0.121087,0.099788,0.371647
37007,0.146655,0.305048,0.132734,0.088298,0.327265
37009,0.159303,0.188424,0.158584,0.100983,0.392706
37011,0.127145,0.025234,0.16066,0.129273,0.557688
37013,0.150342,0.18817,0.159128,0.102811,0.39955
37015,0.142799,0.434446,0.084492,0.032819,0.305445
37017,0.083466,0.474274,0.06768,0.052061,0.32252
37019,0.13066,0.048547,0.174941,0.157029,0.488823
37021,0.182887,0.100004,0.13108,0.138941,0.447087
37023,0.217673,0.302288,0.114163,0.106313,0.259562
37025,0.12232,0.084779,0.160535,0.130895,0.501471
37027,0.144971,0.280493,0.116847,0.085395,0.372293
37029,0.044332,0.0,0.151751,0.24894,0.554976
37031,0.147791,0.044005,0.194494,0.178649,0.435061
37033,0.220111,0.051464,0.15894,0.118159,0.451327
37035,0.136444,0.252998,0.100888,0.08069,0.428979
37037,0.157951,0.190541,0.127494,0.104833,0.419182
37039,0.144943,0.189401,0.192864,0.237774,0.235018
37041,0.200043,0.260961,0.095717,0.084034,0.359244
37043,0.195056,0.097468,0.200951,0.135039,0.371485
37045,0.147059,0.211906,0.114589,0.087572,0.438874
37047,0.197638,0.141575,0.184191,0.102354,0.374242
37049,0.215528,0.113447,0.141572,0.125704,0.40375
37051,0.180311,0.063081,0.160699,0.14796,0.447948
37053,0.0601,0.009374,0.168734,0.13334,0.628452
37055,0.066426,0.033024,0.238826,0.299014,0.362709
37057,0.095794,0.227464,0.117757,0.089604,0.469381
37059,0.138577,0.174505,0.141488,0.099853,0.445576
37061,0.114104,0.415945,0.112737,0.078584,0.27863
37063,0.109932,0.055501,0.056709,0.061193,0.716664
37065,0.195669,0.200903,0.126121,0.083571,0.393736
37067,0.183081,0.075551,0.090837,0.078203,0.572329
37069,0.063287,0.282534,0.10793,0.065218,0.48103
37071,0.15601,0.190433,0.125892,0.100693,0.426971
37073,0.187558,0.123161,0.151334,0.040249,0.497698
37075,0.114103,0.011046,0.173871,0.122796,0.578184
37077,0.227365,0.269453,0.071147,0.064565,0.36747
37079,0.211413,0.080656,0.133923,0.131396,0.442613
37081,0.105366,0.098805,0.084782,0.083219,0.627828
37083,0.183489,0.170472,0.165555,0.147177,0.333307
37085,0.136852,0.076475,0.149234,0.109814,0.527626
37087,0.186461,0.11024,0.19562,0.137556,0.370123
37089,0.178058,0.160879,0.145776,0.094466,0.420822
37091,0.20367,0.122805,0.122158,0.07986,0.471507
37093,0.227016,0.312265,0.119323,0.099728,0.241669
37095,0.12483,0.05724,0.176843,0.133747,0.50734
37097,0.09931,0.145361,0.098133,0.084084,0.573112
37099,0.140881,0.027959,0.149335,0.335485,0.346339
37101,0.13125,0.17009,0.168532,0.133888,0.396239
37103,0.108234,0.029846,0.137246,0.107119,0.617555
37105,0.105309,0.379953,0.110678,0.076525,0.327535
37107,0.15447,0.247038,0.108277,0.06912,0.421096
37109,0.128056,0.167741,0.152415,0.099335,0.452452
37113,0.097335,0.452948,0.113363,0.083903,0.25245
37115,0.102516,0.038403,0.156314,0.13183,0.570937
37117,0.172782,0.120009,0.123045,0.106726,0.477438
37111,0.192155,0.15224,0.167679,0.137906,0.35002
37119,0.086506,0.030908,0.066842,0.071788,0.743956
37121,0.181686,0.10895,0.15428,0.08789,0.467194
37123,0.122793,0.367478,0.085583,0.05931,0.364836
37125,0.247019,0.049095,0.127274,0.145787,0.430825
37127,0.1347,0.190103,0.107657,0.094918,0.472621
37129,0.146533,0.045389,0.124644,0.118849,0.564585
37131,0.101601,0.071107,0.073925,0.020757,0.732609
37133,0.127244,0.027036,0.207513,0.210055,0.428152
37135,0.351912,0.028193,0.097532,0.117587,0.404775
37137,0.120557,0.056247,0.230838,0.19724,0.395118
37139,0.188965,0.051161,0.194645,0.138846,0.426383
37141,0.147201,0.089297,0.200783,0.151882,0.410836
37143,0.077118,0.033692,0.178657,0.149095,0.561438
37145,0.115328,0.199243,0.153151,0.100344,0.431934
37147,0.232353,0.093092,0.126999,0.124878,0.422678
37149,0.336452,0.085986,0.091444,0.101218,0.384899
37151,0.094384,0.343485,0.108965,0.09778,0.355386
37153,0.157927,0.291679,0.147501,0.080267,0.322627
37155,0.187388,0.279797,0.13314,0.113403,0.286272
37157,0.10088,0.261477,0.148234,0.098998,0.390412
37159,0.172423,0.166606,0.083783,0.08208,0.495108
37161,0.138503,0.186414,0.136274,0.093246,0.445563
37163,0.159734,0.23429,0.152241,0.07598,0.377755
37165,0.241895,0.174728,0.137815,0.115677,0.329885
37167,0.14566,0.202902,0.150895,0.101522,0.399021
37169,0.170307,0.140142,0.184633,0.16446,0.340458
37171,0.125225,0.119322,0.125255,0.082332,0.547866
37173,0.288956,0.04903,0.154534,0.20647,0.301009
37175,0.134083,0.057942,0.152657,0.14337,0.511948
37177,0.138922,0.082785,0.311257,0.123096,0.34394
37179,0.082612,0.179101,0.114159,0.088441,0.535687
37181,0.139747,0.104361,0.129327,0.082883,0.543682
37183,0.100483,0.024454,0.091006,0.0854,0.698657
37185,0.190722,0.144396,0.168698,0.091378,0.404807
37187,0.178992,0.246388,0.131591,0.108244,0.334785
37189,0.212085,0.0371,0.172125,0.182184,0.396506
37191,0.17345,0.142549,0.151976,0.117611,0.414414
37193,0.102079,0.210429,0.109154,0.081618,0.49672
37195,0.118445,0.204562,0.098849,0.082122,0.496022
37197,0.093092,0.297507,0.095188,0.086253,0.42796
37199,0.127935,0.310351,0.134392,0.077957,0.349366
38001,0.418054,0.0,0.18201,0.068254,0.331682
38003,0.263161,0.133935,0.146428,0.083454,0.373022
38005,0.022642,0.0,0.04262,0.564711,0.370027
