Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-09-18,0.078,0.075,0.057,0.048,0.025,0.039,0.247,0.123,0.108,0.084,0.056,0.027,0.045,0.078,0.066,4
2020-09-19,0.037,0.037,0.012,0.046,0.009,0.199,0.367,0.052,0.057,0.02,0.064,0.008,0.177,0.083,0.049,5
2020-09-20,0.164,0.03,0.03,0.006,0.032,0.048,0.358,0.197,0.044,0.045,0.009,0.041,0.042,0.08,0.043,6
2020-09-21,0.028,0.01,0.032,0.042,0.033,0.056,0.45,0.042,0.013,0.048,0.062,0.052,0.072,0.072,0.045,0
2020-09-22,0.079,0.03,0.016,0.022,0.062,0.063,0.113,0.147,0.045,0.023,0.034,0.086,0.093,0.063,0.062,1
2020-09-23,0.096,0.017,0.012,0.025,0.059,0.11,0.179,0.135,0.025,0.016,0.031,0.087,0.135,0.071,0.065,2
2020-09-24,0.146,0.083,0.031,0.012,0.024,0.121,0.135,0.203,0.124,0.04,0.014,0.028,0.178,0.088,0.086,3
2020-09-25,0.076,0.075,0.057,0.046,0.024,0.039,0.254,0.121,0.108,0.082,0.056,0.027,0.044,0.078,0.066,4
2020-09-26,0.038,0.037,0.012,0.046,0.009,0.203,0.383,0.052,0.057,0.02,0.063,0.008,0.193,0.086,0.049,5
2020-09-27,0.162,0.031,0.031,0.006,0.032,0.047,0.357,0.2,0.044,0.046,0.009,0.041,0.043,0.081,0.043,6
