Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-07-31,0.055,0.056,0.052,0.05,0.036,0.05,0.244,0.1,0.083,0.069,0.056,0.037,0.053,0.072,0.056,4
2020-08-01,0.025,0.036,0.015,0.051,0.01,0.164,0.285,0.033,0.051,0.021,0.064,0.01,0.17,0.072,0.044,5
2020-08-02,0.177,0.023,0.04,0.009,0.046,0.042,0.331,0.221,0.035,0.052,0.012,0.052,0.042,0.083,0.044,6
2020-08-03,0.04,0.013,0.039,0.06,0.039,0.059,0.413,0.059,0.018,0.057,0.074,0.047,0.063,0.075,0.058,0
2020-08-04,0.069,0.034,0.023,0.034,0.084,0.086,0.117,0.137,0.052,0.031,0.048,0.1,0.101,0.071,0.07,1
2020-08-05,0.082,0.028,0.017,0.031,0.064,0.101,0.166,0.128,0.038,0.023,0.038,0.082,0.111,0.07,0.067,2
2020-08-06,0.136,0.091,0.048,0.017,0.026,0.14,0.132,0.221,0.128,0.057,0.019,0.03,0.173,0.094,0.092,3
2020-08-07,0.055,0.056,0.05,0.05,0.036,0.048,0.243,0.098,0.083,0.069,0.058,0.037,0.052,0.072,0.055,4
2020-08-08,0.025,0.037,0.015,0.051,0.01,0.165,0.286,0.033,0.051,0.021,0.064,0.01,0.173,0.072,0.044,5
2020-08-09,0.183,0.024,0.04,0.009,0.046,0.039,0.335,0.228,0.034,0.052,0.012,0.053,0.04,0.084,0.043,6
2020-08-10,0.039,0.012,0.04,0.059,0.039,0.057,0.426,0.057,0.017,0.056,0.074,0.048,0.063,0.076,0.057,0
2020-08-11,0.07,0.033,0.022,0.035,0.084,0.088,0.117,0.134,0.051,0.03,0.047,0.101,0.108,0.071,0.07,1
2020-08-12,0.083,0.028,0.017,0.031,0.068,0.104,0.174,0.13,0.036,0.022,0.037,0.086,0.116,0.072,0.07,2
2020-08-13,0.137,0.092,0.048,0.017,0.027,0.146,0.135,0.221,0.129,0.055,0.019,0.031,0.176,0.095,0.094,3
2020-08-14,0.057,0.057,0.052,0.05,0.036,0.048,0.235,0.1,0.084,0.071,0.057,0.037,0.052,0.072,0.057,4
2020-08-15,0.025,0.036,0.014,0.05,0.01,0.165,0.284,0.033,0.051,0.02,0.064,0.01,0.17,0.072,0.043,5
2020-08-16,0.184,0.023,0.038,0.008,0.044,0.038,0.335,0.226,0.034,0.051,0.011,0.051,0.038,0.083,0.041,6
2020-08-17,0.039,0.012,0.039,0.058,0.037,0.056,0.426,0.056,0.017,0.056,0.073,0.047,0.061,0.075,0.056,0
2020-08-18,0.067,0.034,0.022,0.035,0.085,0.082,0.116,0.137,0.052,0.03,0.048,0.101,0.101,0.07,0.068,1
2020-08-19,0.084,0.026,0.017,0.03,0.067,0.103,0.167,0.129,0.036,0.022,0.037,0.084,0.112,0.07,0.068,2
2020-08-20,0.133,0.091,0.045,0.016,0.026,0.141,0.132,0.22,0.128,0.054,0.018,0.03,0.173,0.093,0.092,3
2020-08-21,0.056,0.054,0.051,0.048,0.036,0.048,0.237,0.099,0.083,0.071,0.057,0.037,0.052,0.071,0.055,4
2020-08-22,0.024,0.036,0.013,0.049,0.009,0.171,0.292,0.033,0.049,0.02,0.064,0.009,0.174,0.073,0.042,5
2020-08-23,0.191,0.023,0.038,0.008,0.042,0.036,0.343,0.225,0.033,0.049,0.011,0.051,0.037,0.084,0.04,6
2020-08-24,0.037,0.011,0.04,0.057,0.038,0.055,0.459,0.053,0.015,0.058,0.074,0.05,0.062,0.078,0.054,0
2020-08-25,0.068,0.032,0.021,0.033,0.083,0.086,0.117,0.124,0.048,0.029,0.047,0.102,0.114,0.07,0.069,1
2020-08-26,0.086,0.027,0.016,0.029,0.064,0.102,0.174,0.132,0.034,0.021,0.036,0.084,0.116,0.071,0.067,2
2020-08-27,0.14,0.094,0.046,0.016,0.026,0.14,0.134,0.225,0.131,0.05,0.018,0.03,0.178,0.094,0.094,3
2020-08-28,0.055,0.053,0.05,0.05,0.037,0.049,0.235,0.099,0.079,0.07,0.054,0.037,0.053,0.071,0.054,4
2020-08-29,0.024,0.037,0.014,0.049,0.01,0.169,0.284,0.034,0.051,0.02,0.065,0.009,0.169,0.072,0.043,5
2020-08-30,0.185,0.023,0.039,0.008,0.042,0.039,0.34,0.223,0.034,0.05,0.011,0.051,0.038,0.083,0.04,6
2020-08-31,0.038,0.012,0.04,0.058,0.038,0.055,0.438,0.054,0.016,0.056,0.074,0.048,0.063,0.076,0.055,0
2020-09-01,0.073,0.033,0.022,0.034,0.087,0.088,0.119,0.134,0.051,0.03,0.049,0.105,0.11,0.072,0.073,1
2020-09-02,0.085,0.027,0.016,0.03,0.064,0.105,0.177,0.131,0.034,0.021,0.037,0.085,0.116,0.071,0.068,2
2020-09-03,0.143,0.095,0.047,0.016,0.026,0.144,0.137,0.236,0.131,0.051,0.018,0.03,0.182,0.097,0.096,3
2020-09-04,0.055,0.056,0.052,0.05,0.037,0.049,0.238,0.101,0.083,0.07,0.055,0.037,0.054,0.072,0.055,4
2020-09-05,0.025,0.036,0.014,0.051,0.01,0.167,0.285,0.033,0.052,0.021,0.065,0.01,0.172,0.072,0.044,5
