FIPS,County,State,Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population,Population Density
48295,Lipscomb County,Texas,3233.0,186.0,633.0,233.0,788.0,776.0,617.0,819.0,1341.0,1073.0,1650.0,1564.0,1.3390763452968788
48297,Live Oak County,Texas,12207.0,676.0,1745.0,901.0,3268.0,3084.0,2533.0,2421.0,5497.0,4289.0,6723.0,5513.0,4.533204865567994
48299,Llano County,Texas,21795.0,900.0,2396.0,1106.0,3405.0,5869.0,8119.0,3296.0,6717.0,11782.0,10608.0,11202.0,9.009238071478405
48301,Loving County,Texas,169.0,11.0,38.0,14.0,46.0,37.0,23.0,49.0,78.0,42.0,95.0,70.0,0.09756209881999525
48303,Lubbock County,Texas,310569.0,20308.0,53217.0,52052.0,82803.0,62713.0,39476.0,73525.0,165470.0,71574.0,153204.0,157883.0,133.8888700504147
48305,Lynn County,Texas,5951.0,408.0,1214.0,444.0,1482.0,1429.0,974.0,1622.0,2572.0,1757.0,3065.0,2891.0,2.5762742887501298
48307,McCulloch County,Texas,7984.0,422.0,1345.0,638.0,1750.0,2037.0,1792.0,1767.0,3296.0,2921.0,4025.0,3986.0,2.8928652112713724
48309,McLennan County,Texas,256623.0,17487.0,45425.0,36364.0,63750.0,55869.0,37728.0,62912.0,127268.0,66443.0,125353.0,131727.0,95.53623048453507
48311,McMullen County,Texas,743.0,40.0,107.0,45.0,146.0,216.0,189.0,147.0,297.0,299.0,380.0,353.0,0.25168815016532636
48313,Madison County,Texas,14284.0,807.0,2227.0,1655.0,4365.0,2966.0,2264.0,3034.0,7530.0,3720.0,8196.0,6186.0,11.833285676136658
48315,Marion County,Texas,9854.0,441.0,1341.0,574.0,1925.0,2876.0,2697.0,1782.0,3686.0,4386.0,4833.0,5015.0,9.989000310327038
48317,Martin County,Texas,5771.0,483.0,1326.0,484.0,1501.0,1318.0,659.0,1809.0,2640.0,1322.0,2876.0,2867.0,2.4353040958232195
48319,Mason County,Texas,4274.0,209.0,654.0,279.0,812.0,1070.0,1250.0,863.0,1546.0,1865.0,2195.0,2092.0,1.7766330020443613
48321,Matagorda County,Texas,36643.0,2664.0,6701.0,2986.0,8889.0,9012.0,6391.0,9365.0,15838.0,11440.0,18411.0,18244.0,12.945372618283457
48323,Maverick County,Texas,58722.0,5334.0,12841.0,6866.0,14959.0,11719.0,7003.0,18175.0,28284.0,12263.0,29224.0,29133.0,17.720346989464836
48325,Medina County,Texas,51584.0,3077.0,8732.0,5017.0,12335.0,13666.0,8757.0,11809.0,23993.0,15782.0,26654.0,24954.0,15.02739817118452
48327,Menard County,Texas,2138.0,85.0,301.0,137.0,353.0,563.0,699.0,386.0,705.0,1047.0,1042.0,1057.0,0.9151464935195803
48329,Midland County,Texas,176832.0,15465.0,35039.0,15348.0,56453.0,36089.0,18438.0,50504.0,89703.0,36625.0,89577.0,86867.0,75.8399351626196
48331,Milam County,Texas,24823.0,1448.0,4450.0,1906.0,5370.0,6404.0,5245.0,5898.0,10166.0,8759.0,12217.0,12504.0,9.424791825558474
48333,Mills County,Texas,4873.0,206.0,789.0,328.0,866.0,1268.0,1416.0,995.0,1751.0,2127.0,2437.0,2435.0,2.514620368170682
48335,Mitchell County,Texas,8545.0,462.0,1301.0,1003.0,2639.0,1881.0,1259.0,1763.0,4666.0,2116.0,4790.0,3371.0,3.621206265134012
48337,Montague County,Texas,19818.0,1165.0,3284.0,1417.0,4279.0,5229.0,4444.0,4449.0,8090.0,7279.0,9748.0,10100.0,8.219707821240501
48339,Montgomery County,Texas,607391.0,40376.0,118064.0,49978.0,161029.0,156487.0,81457.0,158440.0,292400.0,156551.0,300569.0,307014.0,224.92795552485256
48341,Moore County,Texas,20940.0,1921.0,4729.0,1852.0,5603.0,4463.0,2372.0,6650.0,9745.0,4545.0,10856.0,10075.0,8.986325386352865
48343,Morris County,Texas,12388.0,728.0,2129.0,911.0,2743.0,3147.0,2730.0,2857.0,5035.0,4496.0,5943.0,6400.0,18.981100413514643
48345,Motley County,Texas,1200.0,59.0,178.0,84.0,215.0,296.0,368.0,237.0,418.0,545.0,606.0,594.0,0.4682079211228032
48347,Nacogdoches County,Texas,65204.0,4060.0,10941.0,12336.0,14317.0,13597.0,9953.0,15001.0,33006.0,17197.0,31110.0,33736.0,26.59680829481632
48349,Navarro County,Texas,50113.0,3626.0,9607.0,4333.0,11444.0,12452.0,8651.0,13233.0,21703.0,15177.0,24532.0,25446.0,19.16414447881143
48351,Newton County,Texas,13595.0,604.0,2062.0,1149.0,3138.0,3764.0,2878.0,2666.0,6004.0,4925.0,7036.0,6637.0,5.621921052793878
48353,Nolan County,Texas,14714.0,984.0,2845.0,1328.0,3369.0,3451.0,2737.0,3829.0,6388.0,4497.0,7407.0,7426.0,6.229303718924845
48355,Nueces County,Texas,362294.0,23692.0,64367.0,36092.0,98710.0,85364.0,54069.0,88059.0,176372.0,97863.0,179039.0,183308.0,166.86134291585213
48357,Ochiltree County,Texas,9836.0,799.0,2252.0,897.0,2516.0,2224.0,1148.0,3051.0,4504.0,2281.0,4903.0,4912.0,4.138351091829802
48359,Oldham County,Texas,2112.0,70.0,424.0,145.0,548.0,609.0,316.0,494.0,985.0,633.0,1110.0,1005.0,0.5434423053355948
48361,Orange County,Texas,83396.0,5546.0,15106.0,6500.0,21332.0,21183.0,13729.0,20652.0,37983.0,24761.0,41204.0,41882.0,96.46853434087744
48363,Palo Pinto County,Texas,29189.0,1793.0,4920.0,2385.0,6522.0,7676.0,5893.0,6713.0,12314.0,10162.0,14305.0,14809.0,11.831344583035197
48365,Panola County,Texas,23194.0,1334.0,4067.0,1904.0,5446.0,5854.0,4589.0,5401.0,9954.0,7839.0,11454.0,11649.0,11.037398850732677
48367,Parker County,Texas,142878.0,8770.0,26562.0,10970.0,35349.0,38896.0,22331.0,35332.0,65270.0,42276.0,71316.0,71833.0,61.058803681352614
48369,Parmer County,Texas,9605.0,744.0,1966.0,878.0,2347.0,2304.0,1366.0,2710.0,4343.0,2552.0,4943.0,4612.0,4.210296265358416
48371,Pecos County,Texas,15823.0,998.0,2883.0,1351.0,4811.0,3639.0,2141.0,3881.0,8077.0,3865.0,8903.0,6854.0,1.2824321109605799
48373,Polk County,Texas,51353.0,2701.0,7505.0,3786.0,12347.0,15281.0,9733.0,10206.0,22589.0,18558.0,27626.0,23628.0,18.757491319438792
48375,Potter County,Texas,117415.0,8699.0,23315.0,10562.0,32994.0,26642.0,15203.0,32014.0,57157.0,28244.0,59970.0,56848.0,49.90609315199025
48377,Presidio County,Texas,6704.0,511.0,1288.0,498.0,1436.0,1370.0,1601.0,1799.0,2612.0,2293.0,3338.0,3274.0,0.6714032484667215
48379,Rains County,Texas,12514.0,655.0,1870.0,772.0,2601.0,3493.0,3123.0,2525.0,4805.0,5184.0,6223.0,6178.0,21.057393851960185
48381,Randall County,Texas,137713.0,8550.0,24362.0,13337.0,38598.0,31442.0,21424.0,32912.0,66966.0,37835.0,67619.0,70151.0,58.306599186944105
48383,Reagan County,Texas,3849.0,297.0,818.0,374.0,1066.0,867.0,427.0,1115.0,1883.0,851.0,2051.0,1791.0,1.2644342615813093
48385,Real County,Texas,3452.0,151.0,416.0,214.0,640.0,978.0,1053.0,567.0,1238.0,1647.0,1718.0,1742.0,1.9063261893503518
48387,Red River County,Texas,12023.0,583.0,1770.0,800.0,2502.0,3324.0,3044.0,2353.0,4794.0,4876.0,5894.0,6201.0,4.446989532743872
48389,Reeves County,Texas,15976.0,1002.0,2579.0,1908.0,5306.0,3303.0,1878.0,3581.0,9111.0,3284.0,9742.0,6209.0,2.34062261286134
