FIPS,Years of Potential Life Lost Rate,% Fair or Poor Health,% Smokers,% Adults with Obesity,Primary Care Physicians Rate,% Flu Vaccinated,% Unemployed,Average Daily PM2.5,% Severe Housing Problems
5081,10228.892193,24.336815,21.064747,37.800000,24.273810,46.000000,5.268915,10.100000,8.092486
5083,9882.187914,22.278882,20.399456,32.800000,18.414510,33.000000,4.034747,9.900000,9.940476
5085,9809.034108,18.911734,18.585973,43.000000,16.461360,49.000000,3.210941,10.700000,12.637046
5087,12677.619359,21.945369,20.813868,34.700000,18.360980,43.000000,2.868301,9.200000,11.464968
5089,10926.865559,19.774073,19.922011,28.800000,12.174340,35.000000,4.134645,9.400000,12.828207
5091,11702.840158,22.721386,21.478718,34.300000,72.753730,43.000000,4.816956,10.100000,15.172008
5093,13687.333206,27.270440,23.644712,40.900000,42.695510,43.000000,5.682467,10.700000,16.216216
5095,19434.797962,28.112733,22.240461,38.500000,42.342980,26.000000,4.333576,10.100000,15.582451
5097,7411.651791,21.744152,18.470427,29.000000,22.424040,29.000000,4.808959,9.500000,10.843373
5099,10608.889699,25.589410,21.285823,35.600000,36.027380,39.000000,3.542762,10.000000,13.532764
5101,9295.993347,21.745638,19.007814,32.000000,,27.000000,3.381643,8.900000,18.027735
5103,10901.718611,27.010480,22.845479,38.100000,50.276520,48.000000,4.654024,9.900000,15.608337
5105,8988.626255,20.414403,18.916974,33.300000,9.663700,43.000000,4.166667,10.000000,8.445040
5107,14527.699697,32.867584,24.354407,42.800000,53.844500,25.000000,6.144068,10.200000,18.856065
5109,7648.622126,22.160025,20.061537,33.600000,27.969420,30.000000,4.159812,9.800000,13.023256
5111,13236.952446,23.623821,21.811811,41.700000,16.560400,44.000000,3.846528,10.500000,13.305174
5113,8879.635212,23.878847,20.483963,33.600000,69.589420,35.000000,4.160940,9.400000,16.782334
5115,8349.308710,22.076262,19.385629,34.400000,64.228090,46.000000,4.469274,10.200000,14.179756
5117,10020.276129,21.516631,18.546804,44.400000,12.124150,33.000000,3.895740,10.200000,11.833550
5119,9585.965279,19.188778,18.180889,33.200000,116.764310,50.000000,3.487131,10.800000,16.334277
5121,12389.908806,22.104917,20.486119,35.000000,56.957340,38.000000,3.972125,10.200000,12.841530
5123,11658.675784,27.936663,24.127718,42.900000,46.278440,42.000000,5.156250,10.200000,13.694952
5125,8220.188237,15.445541,16.490519,30.200000,43.579190,53.000000,3.106591,10.600000,9.487510
5127,12623.695743,23.072638,20.044697,38.400000,19.147920,35.000000,3.675799,9.400000,12.610340
5129,10573.299252,21.888275,19.924647,32.300000,25.195260,22.000000,4.328712,9.300000,11.580595
5131,9227.652308,21.429853,21.649020,31.100000,128.798580,47.000000,3.579501,10.600000,16.228809
5133,9175.475857,28.762924,19.561480,33.300000,46.742620,47.000000,4.667508,9.900000,16.985845
5135,11446.507973,26.318176,21.088880,37.800000,28.747200,36.000000,4.760262,10.000000,14.207650
5137,11002.307183,22.626569,20.459452,38.900000,47.858340,50.000000,4.540721,9.600000,11.782477
5139,12070.751567,23.422521,19.923212,34.600000,55.768210,45.000000,5.551378,9.800000,17.241379
5141,9814.657134,20.980773,18.995632,37.200000,24.233610,36.000000,5.252491,9.800000,12.087912
5143,6999.693666,20.147743,18.972601,29.800000,80.604840,49.000000,2.603432,9.900000,16.306236
5145,9374.016260,20.225538,19.345567,31.400000,50.622660,48.000000,4.374593,10.500000,14.015802
5147,12034.625501,25.887394,21.445404,42.100000,45.655150,22.000000,4.736656,10.100000,13.869863
5149,11024.784941,25.062724,20.807526,37.700000,55.754310,37.000000,4.197531,10.100000,14.085447
6001,4408.591049,12.412219,9.732710,19.400000,110.149770,44.000000,2.999947,10.400000,23.660497
6003,,16.463233,14.455124,23.000000,0.000000,21.000000,4.570384,5.600000,23.188406
6005,6363.865695,13.102500,10.832190,29.700000,67.312170,46.000000,4.005168,8.900000,19.368421
6007,7784.496104,17.448756,13.768327,27.200000,61.493100,39.000000,4.958525,8.900000,22.694579
6009,7345.885798,12.329145,10.951936,30.500000,43.792420,40.000000,3.957660,9.000000,20.321761
6011,6556.278705,19.415265,12.217256,40.500000,32.102730,43.000000,12.927341,8.700000,18.462644
6013,4623.509535,12.300484,9.940587,24.000000,103.099160,45.000000,3.151425,11.600000,21.110079
6015,8954.901401,17.683363,15.132245,34.400000,61.885690,36.000000,5.511495,8.500000,22.233986
6017,5164.547354,12.034089,11.220361,22.500000,81.487090,45.000000,3.570298,9.300000,18.910114
6019,7006.615943,23.797119,13.358908,31.400000,67.121220,44.000000,7.455509,15.300000,27.633534
6021,7364.310677,18.473347,13.180789,32.300000,17.797390,37.000000,6.534158,9.100000,23.010204
6023,8994.056564,15.683096,14.468508,29.000000,69.467800,37.000000,3.561966,8.800000,24.715962
6025,6213.398632,24.612959,12.840011,34.600000,23.519120,31.000000,18.091619,13.500000,27.368996
6027,8740.010116,14.576149,11.833847,27.700000,110.950850,40.000000,3.862464,7.300000,16.614420
6029,7923.021508,22.520319,15.314177,32.300000,49.489490,38.000000,7.975514,19.700000,24.735548
6031,6356.866936,21.445589,14.270521,29.400000,39.973080,35.000000,7.743887,16.700000,24.363723
6033,11305.466803,18.043532,14.401201,25.100000,45.139000,27.000000,5.227366,6.900000,23.668639
6035,7125.920718,15.204461,13.718787,40.900000,32.089340,33.000000,4.788362,7.400000,15.789474
6037,5017.543169,16.418669,10.847678,21.700000,72.780000,38.000000,4.669258,14.200000,33.391126
6039,6650.645287,22.548283,13.444284,35.800000,43.979860,36.000000,7.014692,14.000000,24.830752
6041,3206.631803,10.576739,9.725234,16.600000,148.301430,48.000000,2.383230,10.300000,22.428161
6043,8231.044874,13.715957,11.745263,23.800000,34.151060,27.000000,5.298186,9.200000,19.986216
6045,7749.672950,16.507229,12.905414,32.100000,89.754370,28.000000,3.938059,8.800000,27.778581
6047,6775.743705,22.709475,14.129606,28.400000,44.375500,41.000000,8.295785,12.000000,24.894596
6049,10076.651620,16.446234,13.824458,28.300000,67.727730,17.000000,7.549544,6.600000,16.485014
6051,3369.601629,13.811943,11.936718,25.400000,63.523430,42.000000,3.847959,6.100000,13.636364
6053,5175.919287,21.681774,12.249991,27.700000,60.286770,43.000000,6.269387,6.700000,29.750228
6055,4646.085746,14.121672,9.932848,23.800000,96.472370,41.000000,2.925671,10.600000,22.055696
6057,5835.239911,11.943551,11.508297,22.000000,70.130440,46.000000,3.466339,8.100000,20.524824
6059,4199.136631,13.902378,9.311197,19.400000,97.417250,46.000000,2.924833,10.600000,27.032674
6061,4522.694967,10.640402,9.784621,20.800000,123.522010,48.000000,3.151507,10.500000,18.126966
6063,8700.676022,13.761089,11.489556,26.900000,85.369760,23.000000,7.492355,9.900000,18.268657
6065,5796.962999,17.059476,12.499944,27.100000,42.504620,36.000000,4.376535,14.800000,25.805743
6067,6339.749651,15.800891,11.550029,28.900000,85.325180,44.000000,3.793132,9.100000,22.533115
6069,5148.181035,17.459973,10.783185,32.300000,31.503900,47.000000,5.056853,6.200000,23.979298
6071,6762.551473,19.837561,12.628277,28.800000,58.496230,30.000000,4.035150,14.900000,27.033381
6073,4641.059970,14.458895,10.753175,20.300000,79.815800,41.000000,3.307576,10.400000,25.157960
6075,4269.700418,11.477559,10.326062,18.400000,154.461460,41.000000,2.353332,9.800000,24.854608
6077,7155.224294,17.342113,11.706166,32.700000,58.087750,43.000000,5.996256,11.900000,25.058073
6079,5271.225958,13.155329,10.783297,25.500000,82.920200,48.000000,2.945643,10.500000,22.369618
6081,3367.811038,12.261846,8.613357,21.200000,105.909960,48.000000,2.199945,9.200000,23.799854
6083,5042.445098,17.130036,11.377311,24.600000,76.313730,45.000000,3.893437,10.200000,29.325411
6085,3579.080706,12.166327,8.269014,19.400000,103.758580,47.000000,2.601249,8.900000,23.098407
6087,4622.391741,15.248520,11.440834,19.000000,100.037330,48.000000,4.896998,7.500000,26.830423
6089,9014.313904,14.385075,13.963535,23.800000,72.253930,40.000000,4.943745,8.400000,21.881948
6091,,13.772264,11.808307,24.700000,33.344450,18.000000,6.025039,6.700000,10.980392
6093,9455.153334,15.879866,14.066326,31.800000,75.251410,31.000000,6.697300,9.600000,21.134156
6095,6149.038340,15.021336,11.705074,30.300000,81.040190,38.000000,3.894698,11.000000,21.326085
6097,4779.258237,14.139893,10.075677,22.400000,102.138560,43.000000,2.739491,10.100000,23.422995
6099,7163.550585,18.416161,12.789751,30.500000,65.888060,43.000000,6.404750,12.300000,24.182469
6101,7136.038191,16.616730,11.952152,31.800000,75.531830,49.000000,7.458715,9.400000,21.323759
6103,8847.470624,18.045139,14.258974,27.900000,46.929260,39.000000,5.658316,8.700000,20.275716
6105,11187.237833,16.384606,14.700217,33.500000,23.605320,36.000000,5.693648,7.800000,23.674589
6107,7209.018782,25.742946,13.799712,37.100000,41.765970,41.000000,9.604133,17.800000,26.916626
6109,7518.902683,13.209995,11.343019,33.200000,84.795750,45.000000,4.601903,8.900000,21.009735
6111,4694.647968,15.154672,10.561022,20.700000,76.443740,45.000000,3.773771,11.200000,23.743224
6113,4795.463978,15.900906,10.906578,23.900000,123.222400,50.000000,4.203911,9.800000,23.447515
6115,9637.655382,16.392537,14.179140,34.400000,24.665390,40.000000,6.406906,9.600000,23.094913
8001,6436.697907,16.643579,16.324605,27.800000,43.524320,46.000000,3.471144,9.200000,18.129134
8003,9380.536672,22.840436,17.284643,24.000000,78.545100,41.000000,4.167160,4.600000,19.512195
8005,5338.043293,11.684058,13.263552,22.100000,83.663530,53.000000,3.222845,8.100000,16.545537
8007,6069.408165,13.831244,13.476071,23.900000,90.123920,32.000000,3.406467,4.400000,18.680297
8009,,15.613660,15.171426,30.800000,84.222350,22.000000,1.839390,5.600000,11.326861
8011,10020.166809,19.999430,18.217267,30.000000,,35.000000,3.173029,5.400000,19.186047
8013,4233.048823,11.612699,11.318442,15.200000,123.715560,53.000000,2.847458,7.700000,19.624808
8014,4551.434896,9.723792,11.625378,19.600000,105.354030,58.000000,2.925959,8.500000,12.266070
8015,5979.038549,12.804392,13.488873,15.600000,91.659030,47.000000,2.688504,4.200000,13.962508
8017,,12.989137,14.000026,23.800000,54.200540,38.000000,1.801029,5.800000,7.741935
8019,5065.239726,10.472480,12.483217,22.200000,10.444960,47.000000,3.028807,4.600000,10.317460
8021,11527.326743,22.693591,15.554175,26.100000,61.094820,32.000000,4.387255,4.400000,15.172414
8023,,27.970708,17.104497,27.900000,,34.000000,4.293194,4.200000,19.933555
8025,,18.807643,18.629093,30.900000,17.211700,39.000000,4.370515,5.400000,18.297872
8027,,13.443432,13.658191,27.900000,61.551090,43.000000,3.656220,4.200000,24.615385
8029,7444.776816,15.658744,14.599282,26.700000,78.513480,40.000000,3.939129,5.300000,19.209979
8031,6376.300035,15.084857,14.664503,16.600000,132.411610,48.000000,3.184462,8.200000,19.016615
8033,,14.541086,15.279428,20.700000,,32.000000,2.840434,4.400000,13.888889
8035,3549.363160,8.120645,10.723986,19.600000,70.086700,54.000000,2.861326,7.000000,10.564399
8037,3056.914357,12.262054,12.546902,12.900000,76.681520,52.000000,2.731516,4.200000,18.223105
8039,5547.142306,10.793961,12.732065,28.000000,15.599410,41.000000,2.840340,6.200000,13.535589
8041,7452.799923,12.590611,14.264910,22.300000,59.922890,46.000000,3.936111,6.100000,16.008103
8043,7921.092859,16.074169,15.569837,27.300000,46.258330,44.000000,5.201408,5.000000,14.670750
8045,5862.156842,13.165407,13.763629,23.400000,87.959670,44.000000,3.211306,5.100000,21.473279
8047,,10.475343,12.742129,27.000000,33.261270,46.000000,2.546234,4.600000,23.505976
8049,5326.022423,11.836603,14.168645,18.300000,78.323870,46.000000,2.682263,4.100000,15.371330
8051,4523.016687,13.138638,14.971351,16.600000,82.649510,44.000000,2.588086,4.200000,20.456274
8053,,12.127612,12.894843,24.400000,0.000000,20.000000,2.614379,3.800000,18.750000
8055,12091.589567,17.300850,13.173637,26.600000,105.073550,27.000000,6.529210,4.400000,16.293930
8057,,13.964569,14.462952,28.000000,144.404330,40.000000,2.623907,3.400000,10.569106
8059,5396.588212,9.347265,12.320125,20.600000,85.448820,51.000000,3.027148,8.400000,14.046689
8061,,13.462156,14.415798,30.100000,0.000000,31.000000,1.765317,5.800000,10.344828
8063,6570.646409,14.337413,14.119194,31.100000,55.881530,35.000000,2.028081,6.100000,10.756303
8065,6308.482581,16.464514,14.969633,24.800000,77.140650,46.000000,2.635881,3.900000,12.980769
8067,5552.625359,12.422991,14.778478,18.400000,113.331770,47.000000,3.025770,5.000000,14.672530
8069,5076.919573,11.680454,12.667673,20.200000,88.087540,54.000000,2.813054,6.600000,17.085744
8071,14036.946265,19.748392,15.036140,28.900000,70.234580,27.000000,4.732197,4.800000,15.845649
8073,5562.699211,13.845761,14.783171,30.300000,36.062030,42.000000,2.445870,5.500000,12.666667
8075,7642.801502,14.565604,15.533597,38.000000,73.072710,43.000000,2.914858,5.700000,13.947696
8077,7097.449907,14.089154,15.635451,23.500000,110.806250,48.000000,4.090192,6.400000,16.932773
8079,,11.949737,12.747824,21.100000,130.548300,47.000000,2.564103,3.800000,10.731707
8081,7545.192717,13.356457,14.581587,26.300000,38.077830,44.000000,3.654836,4.300000,14.720812
8083,9029.448819,15.432541,15.905568,27.700000,99.464420,39.000000,4.738342,5.100000,15.720524
8085,7173.626524,16.251343,15.431181,20.900000,74.191080,46.000000,3.668930,5.000000,18.450407
8087,8133.222805,16.567497,14.186067,34.900000,70.942110,42.000000,2.932071,6.300000,14.673654
8089,9826.489359,20.316637,16.209473,35.100000,65.480740,44.000000,4.979734,5.700000,18.456376
8091,,11.163319,12.616688,21.900000,125.156450,47.000000,3.500000,4.100000,18.937644
8093,7012.462991,10.597263,12.853324,23.400000,16.755100,43.000000,2.891611,4.500000,13.581081
8095,,13.639056,12.290956,31.400000,116.495810,35.000000,1.893799,5.900000,17.919075
8097,3079.445410,10.585430,12.266773,14.200000,72.666290,54.000000,3.845815,4.000000,15.921053
8099,8230.324040,17.468111,15.038081,33.800000,41.425020,31.000000,3.319242,6.400000,13.585291
8101,9771.179167,22.515117,16.428117,29.400000,64.273920,53.000000,4.908315,6.000000,18.012719
8103,6568.273311,12.574312,14.133558,25.900000,140.186920,20.000000,4.449895,5.700000,12.244898
8105,9648.195131,17.289463,14.193382,27.500000,115.034070,29.000000,4.837852,4.400000,17.139738
8107,5682.857378,10.959993,14.354705,15.600000,122.918320,57.000000,2.699221,3.900000,19.130896
8109,10483.036354,20.974048,17.560155,29.000000,15.092060,32.000000,4.645410,4.100000,16.798419
8111,,15.051907,16.019892,24.800000,139.860140,55.000000,3.082852,4.000000,15.789474
8113,,11.993616,14.374945,18.800000,75.310660,35.000000,3.514493,4.600000,29.754601
8115,,14.631737,13.858230,26.900000,42.662120,19.000000,2.553871,5.700000,11.881188
8117,3410.862273,10.859804,13.712538,15.900000,62.121960,55.000000,2.222720,4.100000,23.571796
8119,7155.261041,10.475557,12.294382,21.000000,48.689440,39.000000,3.707217,5.000000,14.293033
8121,9054.905988,12.992754,13.539430,31.800000,20.251110,19.000000,2.418605,5.700000,10.723192
8123,5794.042756,13.564726,13.748364,29.000000,48.911310,50.000000,3.006836,8.600000,15.349583
8125,5556.838631,15.268202,14.277809,27.800000,49.627790,14.000000,2.035168,5.900000,9.351621
9001,4529.394379,10.596030,10.157896,21.300000,91.691840,52.000000,3.955554,10.000000,21.314997
9003,6084.288208,13.044216,11.356248,26.200000,92.250510,54.000000,4.243013,7.600000,16.843075
9005,5932.976938,10.678782,12.063141,27.700000,62.576510,54.000000,3.822347,7.900000,14.695991
9007,5466.110185,10.377224,11.316441,25.500000,70.987090,56.000000,3.509959,8.600000,14.022418
9009,6218.776435,14.442711,12.843952,28.100000,87.862530,53.000000,4.396977,8.400000,20.132625
9011,6399.783439,11.546282,12.350840,29.600000,64.304380,50.000000,3.950881,7.800000,15.018367
9013,5008.425211,10.470405,10.543490,24.900000,50.177930,58.000000,3.580388,8.100000,12.606505
9015,7089.698416,13.385188,14.356952,30.300000,45.548690,54.000000,4.518652,7.200000,15.894713
10001,7952.454872,18.955716,16.823760,35.400000,46.373800,53.000000,4.145973,9.300000,15.931767
10003,7701.203301,16.799934,15.242558,28.700000,83.780970,54.000000,3.659234,10.000000,14.437724
10005,8084.788322,17.813709,16.085001,32.900000,62.133300,55.000000,3.747652,9.200000,14.978713
11001,8111.250945,13.033794,15.965592,23.500000,117.439900,38.000000,5.553496,9.700000,21.461245
12001,6823.571375,17.614450,16.380852,26.700000,158.085590,46.000000,3.271467,8.300000,20.138060
12003,10068.402091,19.933230,22.731956,37.900000,35.356930,40.000000,3.386974,8.400000,11.850060
12005,9720.506831,19.769133,22.708204,29.100000,54.477210,39.000000,3.975306,9.800000,16.875184
12007,10390.223848,22.592266,22.940738,36.600000,29.587990,33.000000,3.282024,8.100000,15.278576
12009,8820.098365,17.606259,16.866412,29.600000,73.154750,40.000000,3.524035,7.300000,15.405014
12011,6339.052399,17.782270,14.593793,24.600000,73.351730,35.000000,3.369870,6.600000,24.700218
12013,10649.098248,24.278851,22.384885,36.400000,41.427880,22.000000,4.112554,9.700000,11.635565
12015,8115.148586,15.664629,15.760806,27.900000,64.274060,49.000000,4.009697,7.700000,16.057299
12017,11763.370312,17.740637,19.587156,29.300000,51.494370,43.000000,5.198854,8.100000,14.686227
12019,7659.194049,17.649647,19.886005,32.100000,49.003440,38.000000,3.281079,8.600000,14.271535
12021,5204.643879,17.720359,14.441910,21.300000,74.823000,50.000000,3.437252,7.700000,19.946749
12023,10346.033310,22.958561,23.294815,35.900000,45.969090,38.000000,3.744076,8.800000,15.976579
12027,8281.410559,26.088681,21.311930,31.600000,24.415390,39.000000,3.840917,7.500000,18.126095
12029,10796.459766,24.451116,24.651650,34.200000,5.997720,30.000000,4.226572,8.100000,14.308682
12031,9656.638240,19.448977,19.790158,31.400000,86.040170,43.000000,3.573478,8.500000,18.389611
12033,9782.517269,18.826302,20.245830,29.300000,67.939980,37.000000,3.542375,9.900000,12.635255
12035,7549.703444,17.306802,17.427532,25.900000,50.674150,46.000000,4.044438,7.500000,16.566186
12037,8765.344425,19.378118,19.523046,35.500000,25.581990,32.000000,3.450413,9.100000,16.117647
12039,9926.231702,25.833465,20.373595,42.800000,19.535070,33.000000,4.572973,10.600000,15.042938
12041,8968.375038,21.126757,21.253158,37.700000,39.452180,31.000000,3.756005,8.200000,12.549960
12043,9577.611843,21.102867,20.431304,36.400000,,36.000000,3.995390,7.100000,15.920398
12045,9692.144027,20.911351,20.209307,33.100000,43.316830,39.000000,4.410323,9.100000,15.700935
12047,9930.563053,25.742660,22.128517,41.300000,7.050200,37.000000,4.236499,9.200000,13.149523
12049,6848.005328,27.179070,19.168882,38.500000,10.944510,36.000000,5.313460,7.600000,17.526455
12051,8548.293599,28.676378,19.793274,34.500000,32.220490,30.000000,6.070902,7.300000,21.328819
12053,8733.934606,18.530978,19.215223,31.800000,56.820310,40.000000,4.519974,8.300000,15.016920
12055,9561.822168,20.937253,18.734961,30.500000,59.290650,38.000000,4.814652,7.500000,15.271605
12057,6871.687157,19.551459,17.455544,24.400000,83.063200,41.000000,3.382675,7.100000,19.164448
12059,9908.214186,23.773559,20.857747,33.400000,35.790980,39.000000,3.966776,10.100000,14.464023
12061,6882.711262,17.091301,15.487216,26.300000,61.535270,49.000000,4.279307,7.000000,16.211309
12063,10331.298583,22.699211,23.055297,36.700000,41.382160,37.000000,3.967621,10.500000,12.809794
12065,9864.294405,20.145540,19.575053,34.000000,21.210410,32.000000,3.744178,10.000000,14.555256
12067,9426.160749,20.869941,22.301956,32.500000,11.832920,29.000000,3.196347,8.700000,16.810345
12069,7814.458150,17.367122,16.845825,30.300000,70.227760,50.000000,3.513167,8.200000,15.856107
12071,7344.100056,17.938050,14.343888,25.900000,64.797680,49.000000,3.394964,7.600000,17.877831
